Time,Name,Total,Surplus,Address
2026-05-13 16:01:50,牛埔地下停車場,308.0,40.0,新竹市香山區牛埔路387號
2026-05-13 16:01:50,北區行政大樓地下停車場,108.0,9.0,新竹市北區國華街69號
2026-05-13 16:01:50,遠東巨城購物中心停車場,3000.0,888.0,新竹市中央路229號
2026-05-13 16:01:50,研發二路立體停車場,429.0,158.0,新竹市東區研發二路12-1號停車場
2026-05-13 16:01:50,興業二路地下停車場,509.0,73.0,新竹市東區興業二路1號地下停車場
2026-05-13 16:01:50,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-13 16:01:50,篤行污水處理廠營業所停車場,418.0,28.0,新竹市東區力行三路1號停車場
2026-05-13 16:01:50,矽導竹科研發中心營業所停車場,887.0,220.0,新竹市東區力行二路2號停車場
2026-05-13 16:01:50,台大醫院新竹分院停車場,585.0,200.0,新竹市東區經國路一段442巷25號
2026-05-13 16:01:50,新竹民權路停車場,153.0,89.0,新竹市東區民權路216巷2號旁空地
2026-05-13 16:01:50,中正市場停車場,262.0,118.0,新竹市北區中正路245號
2026-05-13 16:01:50,生命園區停車場,148.0,52.0,新竹市北區成德路132號
2026-05-13 16:01:50,竹光國民運動中心地下停車場,137.0,36.0,新竹市北區竹光路325號
2026-05-13 16:01:50,東大陸橋下(中央站)停車場,191.0,64.0,新竹市東大陸橋下(中央路-民族路)
2026-05-13 16:01:50,東大陸橋下(中華站)停車場,131.0,59.0,新竹市東大陸橋下(中華路-民族路)
2026-05-13 16:01:50,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-13 16:01:50,頂竹圍地下停車場,167.0,73.0,新竹市東區竹蓮街20號
2026-05-13 16:01:50,稅務大樓地下停車場,94.0,4.0,新竹市東區中央路112號
2026-05-13 16:01:50,台溪停車場,43.0,7.0,新竹市北區中華路3段180號旁
2026-05-13 16:01:50,火車站後站汽車停車場-2,93.0,63.0,新竹市東區公竹路
2026-05-13 16:01:50,火車站後站汽車停車場-3,34.0,14.0,新竹市東區南大路140巷
2026-05-13 16:01:50,火車站後站汽車停車場-4,58.0,31.0,新竹市東區南大路140巷
2026-05-13 16:01:50,北大路停車場,62.0,14.0,新竹市北區中正路136巷4弄8號
2026-05-13 16:01:50,延平停車場,101.0,46.0,新竹市北區延平路1段131號旁
2026-05-13 16:01:50,東園市場停車場,32.0,17.0,新竹市東區忠孝路434巷3號對面
2026-05-13 16:01:50,果菜市場停車場,37.0,0.0,新竹市東區經國路1段479巷1弄10號前
2026-05-13 16:01:50,武陵路73巷停車場,63.0,23.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-13 16:01:50,香山區行政大樓地下停車場,85.0,49.0,新竹市香山區育德街188號
2026-05-13 16:01:50,湳雅街停車場,63.0,22.0,新竹市北區湳雅街86巷旁
2026-05-13 16:01:50,園區陸橋下停車場,91.0,52.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-13 16:01:50,慈雲路停車場,344.0,222.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-13 16:01:50,新莊129巷停車場,96.0,37.0,新竹市東區新莊街129巷29號對面
2026-05-13 16:01:50,體育館前停車場,56.0,59.0,新竹市東區公園路295號(體育館前)
2026-05-13 16:01:50,新竹動物園停車場,439.0,157.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-13 16:01:50,新竹明志書院停車場,605.0,187.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-13 16:01:50,明湖停車場,46.0,32.0,新竹市東區明湖路775巷28號
2026-05-13 16:01:50,青草湖停車場,66.0,42.0,新竹市東區明湖路1075巷82號
2026-05-13 16:01:50,新竹錦華1停車場,133.0,92.0,新竹市東區錦華街13巷6號
2026-05-13 16:01:50,新竹錦華2停車場,140.0,67.0,新竹市東區錦華街21巷5號
2026-05-13 16:01:50,民富停車場,216.0,44.0,新竹市北區少年街49巷10號(停車場)
2026-05-13 16:01:50,新竹林森站立體停車場,616.0,286.0,新竹市東區林森路18號
2026-05-13 16:01:50,新竹民眾活動中心停車場,34.0,0.0,新竹市東區文昌街96之2號停車場
2026-05-13 16:01:50,好市多-新竹店,615.0,118.0,新竹市東區慈雲路188號
2026-05-13 16:01:50,園道五地下停車場,204.0,97.0,新竹市東區光復路2段688號
2026-05-13 16:01:50,西大路立體停車場,284.0,223.0,新竹市東區西大路41號
2026-05-13 16:01:50,新科國中,466.0,166.0,新竹市東區光復路一段89巷108號
2026-05-13 16:01:50,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-13 16:01:50,新竹漁港第二,522.0,503.0,新竹市北區新港三路1-9號對面
2026-05-13 16:01:50,迪卡農-新竹店,355.0,173.0,新竹市東區慈雲路126號
2026-05-13 17:45:11,府後地下停車場,287.0,65.0,新竹市北區府後街42號
2026-05-13 17:45:11,赤土崎地下停車場,592.0,160.0,新竹市東區建中路2號
2026-05-13 17:45:11,牛埔地下停車場,308.0,45.0,新竹市香山區牛埔路387號
2026-05-13 17:45:11,北區行政大樓地下停車場,108.0,19.0,新竹市北區國華街69號
2026-05-13 17:45:11,遠東巨城購物中心停車場,3000.0,888.0,新竹市中央路229號
2026-05-13 17:45:11,研發二路立體停車場,429.0,231.0,新竹市東區研發二路12-1號停車場
2026-05-13 17:45:11,興業二路地下停車場,509.0,199.0,新竹市東區興業二路1號地下停車場
2026-05-13 17:45:11,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-13 17:45:11,篤行污水處理廠營業所停車場,418.0,74.0,新竹市東區力行三路1號停車場
2026-05-13 17:45:11,矽導竹科研發中心營業所停車場,887.0,458.0,新竹市東區力行二路2號停車場
2026-05-13 17:45:11,台大醫院新竹分院停車場,585.0,368.0,新竹市東區經國路一段442巷25號
2026-05-13 17:45:11,新竹民權路停車場,153.0,90.0,新竹市東區民權路216巷2號旁空地
2026-05-13 17:45:11,中正市場停車場,262.0,42.0,新竹市北區中正路245號
2026-05-13 17:45:11,生命園區停車場,148.0,83.0,新竹市北區成德路132號
2026-05-13 17:45:11,竹光國民運動中心地下停車場,137.0,35.0,新竹市北區竹光路325號
2026-05-13 17:45:11,東大陸橋下(中央站)停車場,191.0,99.0,新竹市東大陸橋下(中央路-民族路)
2026-05-13 17:45:11,東大陸橋下(中華站)停車場,131.0,88.0,新竹市東大陸橋下(中華路-民族路)
2026-05-13 17:45:11,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-13 17:45:11,頂竹圍地下停車場,167.0,70.0,新竹市東區竹蓮街20號
2026-05-13 17:45:11,稅務大樓地下停車場,94.0,41.0,新竹市東區中央路112號
2026-05-13 17:45:11,台溪停車場,43.0,12.0,新竹市北區中華路3段180號旁
2026-05-13 17:45:11,火車站後站汽車停車場-2,93.0,63.0,新竹市東區公竹路
2026-05-13 17:45:11,火車站後站汽車停車場-3,34.0,11.0,新竹市東區南大路140巷
2026-05-13 17:45:11,火車站後站汽車停車場-4,58.0,23.0,新竹市東區南大路140巷
2026-05-13 17:45:11,北大路停車場,62.0,27.0,新竹市北區中正路136巷4弄8號
2026-05-13 17:45:11,延平停車場,101.0,44.0,新竹市北區延平路1段131號旁
2026-05-13 17:45:11,東園市場停車場,32.0,15.0,新竹市東區忠孝路434巷3號對面
2026-05-13 17:45:11,果菜市場停車場,37.0,6.0,新竹市東區經國路1段479巷1弄10號前
2026-05-13 17:45:11,武陵路73巷停車場,63.0,29.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-13 17:45:11,香山區行政大樓地下停車場,85.0,70.0,新竹市香山區育德街188號
2026-05-13 17:45:11,湳雅街停車場,63.0,14.0,新竹市北區湳雅街86巷旁
2026-05-13 17:45:11,園區陸橋下停車場,91.0,55.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-13 17:45:11,慈雲路停車場,344.0,250.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-13 17:45:11,新莊129巷停車場,96.0,23.0,新竹市東區新莊街129巷29號對面
2026-05-13 17:45:11,體育館前停車場,56.0,62.0,新竹市東區公園路295號(體育館前)
2026-05-13 17:45:11,新竹動物園停車場,439.0,166.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-13 17:45:11,新竹明志書院停車場,605.0,215.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-13 17:45:11,明湖停車場,46.0,37.0,新竹市東區明湖路775巷28號
2026-05-13 17:45:11,青草湖停車場,66.0,56.0,新竹市東區明湖路1075巷82號
2026-05-13 17:45:11,新竹錦華1停車場,133.0,80.0,新竹市東區錦華街13巷6號
2026-05-13 17:45:11,新竹錦華2停車場,140.0,69.0,新竹市東區錦華街21巷5號
2026-05-13 17:45:11,民富停車場,216.0,47.0,新竹市北區少年街49巷10號(停車場)
2026-05-13 17:45:11,新竹林森站立體停車場,616.0,285.0,新竹市東區林森路18號
2026-05-13 17:45:11,新竹民眾活動中心停車場,34.0,0.0,新竹市東區文昌街96之2號停車場
2026-05-13 17:45:11,好市多-新竹店,615.0,285.0,新竹市東區慈雲路188號
2026-05-13 17:45:11,園道五地下停車場,204.0,133.0,新竹市東區光復路2段688號
2026-05-13 17:45:11,西大路立體停車場,284.0,220.0,新竹市東區西大路41號
2026-05-13 17:45:11,新科國中,466.0,151.0,新竹市東區光復路一段89巷108號
2026-05-13 17:45:11,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-13 17:45:11,新竹漁港第二,522.0,516.0,新竹市北區新港三路1-9號對面
2026-05-13 17:45:11,迪卡農-新竹店,355.0,199.0,新竹市東區慈雲路126號
2026-05-13 20:04:51,府後地下停車場,287.0,88.0,新竹市北區府後街42號
2026-05-13 20:04:51,赤土崎地下停車場,592.0,163.0,新竹市東區建中路2號
2026-05-13 20:04:51,牛埔地下停車場,308.0,27.0,新竹市香山區牛埔路387號
2026-05-13 20:04:51,北區行政大樓地下停車場,108.0,18.0,新竹市北區國華街69號
2026-05-13 20:04:51,遠東巨城購物中心停車場,3000.0,888.0,新竹市中央路229號
2026-05-13 20:04:51,研發二路立體停車場,429.0,332.0,新竹市東區研發二路12-1號停車場
2026-05-13 20:04:51,興業二路地下停車場,509.0,417.0,新竹市東區興業二路1號地下停車場
2026-05-13 20:04:51,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-13 20:04:51,篤行污水處理廠營業所停車場,418.0,197.0,新竹市東區力行三路1號停車場
2026-05-13 20:04:51,矽導竹科研發中心營業所停車場,887.0,679.0,新竹市東區力行二路2號停車場
2026-05-13 20:04:51,台大醫院新竹分院停車場,585.0,411.0,新竹市東區經國路一段442巷25號
2026-05-13 20:04:51,新竹民權路停車場,153.0,68.0,新竹市東區民權路216巷2號旁空地
2026-05-13 20:04:51,中正市場停車場,262.0,12.0,新竹市北區中正路245號
2026-05-13 20:04:51,生命園區停車場,148.0,91.0,新竹市北區成德路132號
2026-05-13 20:04:51,竹光國民運動中心地下停車場,137.0,0.0,新竹市北區竹光路325號
2026-05-13 20:04:51,東大陸橋下(中央站)停車場,191.0,86.0,新竹市東大陸橋下(中央路-民族路)
2026-05-13 20:04:51,東大陸橋下(中華站)停車場,131.0,78.0,新竹市東大陸橋下(中華路-民族路)
2026-05-13 20:04:51,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-13 20:04:51,頂竹圍地下停車場,167.0,45.0,新竹市東區竹蓮街20號
2026-05-13 20:04:51,稅務大樓地下停車場,94.0,12.0,新竹市東區中央路112號
2026-05-13 20:04:51,台溪停車場,43.0,9.0,新竹市北區中華路3段180號旁
2026-05-13 20:04:51,火車站後站汽車停車場-2,93.0,62.0,新竹市東區公竹路
2026-05-13 20:04:51,火車站後站汽車停車場-3,34.0,11.0,新竹市東區南大路140巷
2026-05-13 20:04:51,火車站後站汽車停車場-4,58.0,0.0,新竹市東區南大路140巷
2026-05-13 20:04:51,北大路停車場,62.0,4.0,新竹市北區中正路136巷4弄8號
2026-05-13 20:04:51,延平停車場,101.0,14.0,新竹市北區延平路1段131號旁
2026-05-13 20:04:51,東園市場停車場,32.0,13.0,新竹市東區忠孝路434巷3號對面
2026-05-13 20:04:51,果菜市場停車場,37.0,7.0,新竹市東區經國路1段479巷1弄10號前
2026-05-13 20:04:51,武陵路73巷停車場,63.0,4.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-13 20:04:51,香山區行政大樓地下停車場,85.0,64.0,新竹市香山區育德街188號
2026-05-13 20:04:51,湳雅街停車場,63.0,0.0,新竹市北區湳雅街86巷旁
2026-05-13 20:04:51,園區陸橋下停車場,91.0,41.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-13 20:04:51,慈雲路停車場,344.0,252.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-13 20:04:51,新莊129巷停車場,96.0,1.0,新竹市東區新莊街129巷29號對面
2026-05-13 20:04:51,體育館前停車場,56.0,56.0,新竹市東區公園路295號(體育館前)
2026-05-13 20:04:51,新竹動物園停車場,439.0,161.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-13 20:04:51,新竹明志書院停車場,605.0,143.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-13 20:04:51,明湖停車場,46.0,34.0,新竹市東區明湖路775巷28號
2026-05-13 20:04:51,青草湖停車場,66.0,56.0,新竹市東區明湖路1075巷82號
2026-05-13 20:04:51,新竹錦華1停車場,133.0,67.0,新竹市東區錦華街13巷6號
2026-05-13 20:04:51,新竹錦華2停車場,140.0,83.0,新竹市東區錦華街21巷5號
2026-05-13 20:04:51,民富停車場,216.0,42.0,新竹市北區少年街49巷10號(停車場)
2026-05-13 20:04:51,新竹林森站立體停車場,616.0,265.0,新竹市東區林森路18號
2026-05-13 20:04:51,新竹民眾活動中心停車場,34.0,0.0,新竹市東區文昌街96之2號停車場
2026-05-13 20:04:51,好市多-新竹店,615.0,117.0,新竹市東區慈雲路188號
2026-05-13 20:04:51,園道五地下停車場,204.0,148.0,新竹市東區光復路2段688號
2026-05-13 20:04:51,西大路立體停車場,284.0,198.0,新竹市東區西大路41號
2026-05-13 20:04:51,新科國中,466.0,115.0,新竹市東區光復路一段89巷108號
2026-05-13 20:04:51,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-13 20:04:51,新竹漁港第二,522.0,520.0,新竹市北區新港三路1-9號對面
2026-05-13 20:04:51,迪卡農-新竹店,355.0,249.0,新竹市東區慈雲路126號
2026-05-13 23:43:40,府後地下停車場,287.0,182.0,新竹市北區府後街42號
2026-05-13 23:43:40,赤土崎地下停車場,592.0,135.0,新竹市東區建中路2號
2026-05-13 23:43:40,牛埔地下停車場,308.0,19.0,新竹市香山區牛埔路387號
2026-05-13 23:43:40,北區行政大樓地下停車場,108.0,29.0,新竹市北區國華街69號
2026-05-13 23:43:40,遠東巨城購物中心停車場,3000.0,888.0,新竹市中央路229號
2026-05-13 23:43:40,研發二路立體停車場,429.0,346.0,新竹市東區研發二路12-1號停車場
2026-05-13 23:43:40,興業二路地下停車場,509.0,460.0,新竹市東區興業二路1號地下停車場
2026-05-13 23:43:40,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-13 23:43:40,篤行污水處理廠營業所停車場,418.0,217.0,新竹市東區力行三路1號停車場
2026-05-13 23:43:40,矽導竹科研發中心營業所停車場,887.0,737.0,新竹市東區力行二路2號停車場
2026-05-13 23:43:40,台大醫院新竹分院停車場,585.0,464.0,新竹市東區經國路一段442巷25號
2026-05-13 23:43:40,新竹民權路停車場,153.0,87.0,新竹市東區民權路216巷2號旁空地
2026-05-13 23:43:40,中正市場停車場,262.0,165.0,新竹市北區中正路245號
2026-05-13 23:43:40,生命園區停車場,148.0,92.0,新竹市北區成德路132號
2026-05-13 23:43:40,竹光國民運動中心地下停車場,137.0,39.0,新竹市北區竹光路325號
2026-05-13 23:43:40,東大陸橋下(中央站)停車場,191.0,166.0,新竹市東大陸橋下(中央路-民族路)
2026-05-13 23:43:40,東大陸橋下(中華站)停車場,131.0,106.0,新竹市東大陸橋下(中華路-民族路)
2026-05-13 23:43:40,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-13 23:43:40,頂竹圍地下停車場,167.0,68.0,新竹市東區竹蓮街20號
2026-05-13 23:43:40,稅務大樓地下停車場,94.0,52.0,新竹市東區中央路112號
2026-05-13 23:43:40,台溪停車場,43.0,12.0,新竹市北區中華路3段180號旁
2026-05-13 23:43:40,火車站後站汽車停車場-2,93.0,0.0,新竹市東區公竹路
2026-05-13 23:43:40,火車站後站汽車停車場-3,34.0,5.0,新竹市東區南大路140巷
2026-05-13 23:43:40,火車站後站汽車停車場-4,58.0,20.0,新竹市東區南大路140巷
2026-05-13 23:43:40,北大路停車場,62.0,46.0,新竹市北區中正路136巷4弄8號
2026-05-13 23:43:40,延平停車場,101.0,39.0,新竹市北區延平路1段131號旁
2026-05-13 23:43:40,東園市場停車場,32.0,18.0,新竹市東區忠孝路434巷3號對面
2026-05-13 23:43:40,果菜市場停車場,37.0,24.0,新竹市東區經國路1段479巷1弄10號前
2026-05-13 23:43:40,武陵路73巷停車場,63.0,12.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-13 23:43:40,香山區行政大樓地下停車場,85.0,60.0,新竹市香山區育德街188號
2026-05-13 23:43:40,湳雅街停車場,63.0,30.0,新竹市北區湳雅街86巷旁
2026-05-13 23:43:40,園區陸橋下停車場,91.0,66.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-13 23:43:40,慈雲路停車場,344.0,302.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-13 23:43:40,新莊129巷停車場,96.0,28.0,新竹市東區新莊街129巷29號對面
2026-05-13 23:43:40,體育館前停車場,56.0,64.0,新竹市東區公園路295號(體育館前)
2026-05-13 23:43:40,新竹動物園停車場,439.0,152.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-13 23:43:40,新竹明志書院停車場,605.0,313.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-13 23:43:40,明湖停車場,46.0,36.0,新竹市東區明湖路775巷28號
2026-05-13 23:43:40,青草湖停車場,66.0,54.0,新竹市東區明湖路1075巷82號
2026-05-13 23:43:40,新竹錦華1停車場,133.0,99.0,新竹市東區錦華街13巷6號
2026-05-13 23:43:40,新竹錦華2停車場,140.0,93.0,新竹市東區錦華街21巷5號
2026-05-13 23:43:40,民富停車場,216.0,68.0,新竹市北區少年街49巷10號(停車場)
2026-05-13 23:43:40,新竹林森站立體停車場,616.0,329.0,新竹市東區林森路18號
2026-05-13 23:43:40,新竹民眾活動中心停車場,34.0,25.0,新竹市東區文昌街96之2號停車場
2026-05-13 23:43:40,好市多-新竹店,615.0,570.0,新竹市東區慈雲路188號
2026-05-13 23:43:40,園道五地下停車場,204.0,186.0,新竹市東區光復路2段688號
2026-05-13 23:43:40,西大路立體停車場,284.0,218.0,新竹市東區西大路41號
2026-05-13 23:43:40,新科國中,466.0,116.0,新竹市東區光復路一段89巷108號
2026-05-13 23:43:40,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-13 23:43:40,新竹漁港第二,522.0,520.0,新竹市北區新港三路1-9號對面
2026-05-13 23:43:40,迪卡農-新竹店,355.0,315.0,新竹市東區慈雲路126號
2026-05-14 02:02:10,府後地下停車場,287.0,180.0,新竹市北區府後街42號
2026-05-14 02:02:10,赤土崎地下停車場,592.0,134.0,新竹市東區建中路2號
2026-05-14 02:02:10,牛埔地下停車場,308.0,15.0,新竹市香山區牛埔路387號
2026-05-14 02:02:10,北區行政大樓地下停車場,108.0,28.0,新竹市北區國華街69號
2026-05-14 02:02:10,遠東巨城購物中心停車場,3000.0,888.0,新竹市中央路229號
2026-05-14 02:02:10,研發二路立體停車場,429.0,347.0,新竹市東區研發二路12-1號停車場
2026-05-14 02:02:10,興業二路地下停車場,509.0,460.0,新竹市東區興業二路1號地下停車場
2026-05-14 02:02:10,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-14 02:02:10,篤行污水處理廠營業所停車場,418.0,218.0,新竹市東區力行三路1號停車場
2026-05-14 02:02:10,矽導竹科研發中心營業所停車場,887.0,740.0,新竹市東區力行二路2號停車場
2026-05-14 02:02:10,台大醫院新竹分院停車場,585.0,474.0,新竹市東區經國路一段442巷25號
2026-05-14 02:02:10,新竹民權路停車場,153.0,90.0,新竹市東區民權路216巷2號旁空地
2026-05-14 02:02:10,中正市場停車場,262.0,183.0,新竹市北區中正路245號
2026-05-14 02:02:10,生命園區停車場,148.0,92.0,新竹市北區成德路132號
2026-05-14 02:02:10,竹光國民運動中心地下停車場,137.0,40.0,新竹市北區竹光路325號
2026-05-14 02:02:10,東大陸橋下(中央站)停車場,191.0,166.0,新竹市東大陸橋下(中央路-民族路)
2026-05-14 02:02:10,東大陸橋下(中華站)停車場,131.0,105.0,新竹市東大陸橋下(中華路-民族路)
2026-05-14 02:02:10,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-14 02:02:10,頂竹圍地下停車場,167.0,68.0,新竹市東區竹蓮街20號
2026-05-14 02:02:10,稅務大樓地下停車場,94.0,59.0,新竹市東區中央路112號
2026-05-14 02:02:10,台溪停車場,43.0,12.0,新竹市北區中華路3段180號旁
2026-05-14 02:02:10,火車站後站汽車停車場-2,93.0,0.0,新竹市東區公竹路
2026-05-14 02:02:10,火車站後站汽車停車場-3,34.0,5.0,新竹市東區南大路140巷
2026-05-14 02:02:10,火車站後站汽車停車場-4,58.0,18.0,新竹市東區南大路140巷
2026-05-14 02:02:10,北大路停車場,62.0,51.0,新竹市北區中正路136巷4弄8號
2026-05-14 02:02:10,延平停車場,101.0,42.0,新竹市北區延平路1段131號旁
2026-05-14 02:02:10,東園市場停車場,32.0,18.0,新竹市東區忠孝路434巷3號對面
2026-05-14 02:02:10,果菜市場停車場,37.0,19.0,新竹市東區經國路1段479巷1弄10號前
2026-05-14 02:02:10,武陵路73巷停車場,63.0,14.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-14 02:02:10,香山區行政大樓地下停車場,85.0,60.0,新竹市香山區育德街188號
2026-05-14 02:02:10,湳雅街停車場,63.0,31.0,新竹市北區湳雅街86巷旁
2026-05-14 02:02:10,園區陸橋下停車場,91.0,67.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-14 02:02:10,慈雲路停車場,344.0,305.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-14 02:02:10,新莊129巷停車場,96.0,30.0,新竹市東區新莊街129巷29號對面
2026-05-14 02:02:10,體育館前停車場,56.0,64.0,新竹市東區公園路295號(體育館前)
2026-05-14 02:02:10,新竹動物園停車場,439.0,150.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-14 02:02:10,新竹明志書院停車場,605.0,332.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-14 02:02:10,明湖停車場,46.0,36.0,新竹市東區明湖路775巷28號
2026-05-14 02:02:10,青草湖停車場,66.0,54.0,新竹市東區明湖路1075巷82號
2026-05-14 02:02:10,新竹錦華1停車場,133.0,97.0,新竹市東區錦華街13巷6號
2026-05-14 02:02:10,新竹錦華2停車場,140.0,91.0,新竹市東區錦華街21巷5號
2026-05-14 02:02:10,民富停車場,216.0,36.0,新竹市北區少年街49巷10號(停車場)
2026-05-14 02:02:10,新竹林森站立體停車場,616.0,331.0,新竹市東區林森路18號
2026-05-14 02:02:10,新竹民眾活動中心停車場,34.0,30.0,新竹市東區文昌街96之2號停車場
2026-05-14 02:02:10,好市多-新竹店,615.0,570.0,新竹市東區慈雲路188號
2026-05-14 02:02:10,園道五地下停車場,204.0,188.0,新竹市東區光復路2段688號
2026-05-14 02:02:10,西大路立體停車場,284.0,217.0,新竹市東區西大路41號
2026-05-14 02:02:10,新科國中,466.0,115.0,新竹市東區光復路一段89巷108號
2026-05-14 02:02:10,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-14 02:02:10,新竹漁港第二,522.0,520.0,新竹市北區新港三路1-9號對面
2026-05-14 02:02:10,迪卡農-新竹店,355.0,316.0,新竹市東區慈雲路126號
2026-05-14 04:46:06,府後地下停車場,287.0,182.0,新竹市北區府後街42號
2026-05-14 04:46:06,赤土崎地下停車場,592.0,169.0,新竹市東區建中路2號
2026-05-14 04:46:06,牛埔地下停車場,308.0,10.0,新竹市香山區牛埔路387號
2026-05-14 04:46:06,北區行政大樓地下停車場,108.0,27.0,新竹市北區國華街69號
2026-05-14 04:46:06,遠東巨城購物中心停車場,3000.0,2582.0,新竹市中央路229號
2026-05-14 04:46:06,研發二路立體停車場,429.0,347.0,新竹市東區研發二路12-1號停車場
2026-05-14 04:46:06,興業二路地下停車場,509.0,460.0,新竹市東區興業二路1號地下停車場
2026-05-14 04:46:06,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-14 04:46:06,篤行污水處理廠營業所停車場,418.0,217.0,新竹市東區力行三路1號停車場
2026-05-14 04:46:06,矽導竹科研發中心營業所停車場,887.0,740.0,新竹市東區力行二路2號停車場
2026-05-14 04:46:06,台大醫院新竹分院停車場,585.0,478.0,新竹市東區經國路一段442巷25號
2026-05-14 04:46:06,新竹民權路停車場,153.0,90.0,新竹市東區民權路216巷2號旁空地
2026-05-14 04:46:06,中正市場停車場,262.0,186.0,新竹市北區中正路245號
2026-05-14 04:46:06,生命園區停車場,148.0,92.0,新竹市北區成德路132號
2026-05-14 04:46:06,竹光國民運動中心地下停車場,137.0,40.0,新竹市北區竹光路325號
2026-05-14 04:46:06,東大陸橋下(中央站)停車場,191.0,166.0,新竹市東大陸橋下(中央路-民族路)
2026-05-14 04:46:06,東大陸橋下(中華站)停車場,131.0,104.0,新竹市東大陸橋下(中華路-民族路)
2026-05-14 04:46:06,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-14 04:46:06,頂竹圍地下停車場,167.0,66.0,新竹市東區竹蓮街20號
2026-05-14 04:46:06,稅務大樓地下停車場,94.0,57.0,新竹市東區中央路112號
2026-05-14 04:46:06,台溪停車場,43.0,12.0,新竹市北區中華路3段180號旁
2026-05-14 04:46:06,火車站後站汽車停車場-2,93.0,0.0,新竹市東區公竹路
2026-05-14 04:46:06,火車站後站汽車停車場-3,34.0,5.0,新竹市東區南大路140巷
2026-05-14 04:46:06,火車站後站汽車停車場-4,58.0,0.0,新竹市東區南大路140巷
2026-05-14 04:46:06,北大路停車場,62.0,52.0,新竹市北區中正路136巷4弄8號
2026-05-14 04:46:06,延平停車場,101.0,47.0,新竹市北區延平路1段131號旁
2026-05-14 04:46:06,東園市場停車場,32.0,18.0,新竹市東區忠孝路434巷3號對面
2026-05-14 04:46:06,果菜市場停車場,37.0,16.0,新竹市東區經國路1段479巷1弄10號前
2026-05-14 04:46:06,武陵路73巷停車場,63.0,15.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-14 04:46:06,香山區行政大樓地下停車場,85.0,60.0,新竹市香山區育德街188號
2026-05-14 04:46:06,湳雅街停車場,63.0,30.0,新竹市北區湳雅街86巷旁
2026-05-14 04:46:06,園區陸橋下停車場,91.0,68.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-14 04:46:06,慈雲路停車場,344.0,305.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-14 04:46:06,新莊129巷停車場,96.0,31.0,新竹市東區新莊街129巷29號對面
2026-05-14 04:46:06,體育館前停車場,56.0,64.0,新竹市東區公園路295號(體育館前)
2026-05-14 04:46:06,新竹動物園停車場,439.0,150.0,新竹市東區食品路50號B1-B2地下停車場
